event_id,category,event_type,event_source,raw_event_name,event_time,region,source_ip,user_agent,outcome,raw_log_ref
3dff154f-ba41-4a7d-8a39-a13f4c09ccd0,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:49Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=3dff154f-ba41-4a7d-8a39-a13f4c09ccd0
b849ce8f-7d78-477c-82e8-b28eee55c8a0,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:49Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=b849ce8f-7d78-477c-82e8-b28eee55c8a0
89c7fe3a-913c-4789-9679-5d85c6889ff6,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:50Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=89c7fe3a-913c-4789-9679-5d85c6889ff6
6c095be3-d0df-49e0-af93-ad39b65b8144,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:51Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=6c095be3-d0df-49e0-af93-ad39b65b8144
b195fc7d-85f8-4a4a-9475-0b0173cf557b,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:52Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=b195fc7d-85f8-4a4a-9475-0b0173cf557b
758b57bc-1e70-467e-9109-14d0edf353a6,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:52Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=758b57bc-1e70-467e-9109-14d0edf353a6
8e6b8667-b66d-40e7-baab-f33cf78d6036,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:53Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=8e6b8667-b66d-40e7-baab-f33cf78d6036
8ac7e41d-0ebe-4bae-a28e-d72075c62a3c,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:54Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=8ac7e41d-0ebe-4bae-a28e-d72075c62a3c
07c6a6c0-0f94-4fbf-b173-0e5021db9aae,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:55Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=07c6a6c0-0f94-4fbf-b173-0e5021db9aae
d5e9660a-5c52-4c81-b3ae-25936fb3ef9b,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:55Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=d5e9660a-5c52-4c81-b3ae-25936fb3ef9b
cbee310f-98ed-4472-87ee-5a239ec69d55,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:56Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=cbee310f-98ed-4472-87ee-5a239ec69d55
807c6319-8431-4e25-86a3-8dc46927b06,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:57Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=807c6319-8431-4e25-86a3-8dc46927b06
c76fe4b7-ac7e-4337-9082-fe94b01bb7b4,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:58Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=c76fe4b7-ac7e-4337-9082-fe94b01bb7b4
433d6b10-e871-4b38-8d19-b1eb794336,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:58Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=433d6b10-e871-4b38-8d19-b1eb794336
0adead39-c41d-43f3-a576-e7f78a38a1fe,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:30:59Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=0adead39-c41d-43f3-a576-e7f78a38a1fe
b492b26c-f44c-4b41-8864-dc0f7c3d5f7b,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:00Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=b492b26c-f44c-4b41-8864-dc0f7c3d5f7b
6693d20f-dd51-495b-8cc3-f811cb01924a,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:01Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=6693d20f-dd51-495b-8cc3-f811cb01924a
329f1f8d-f0c6-4f20-b353-b68f220850c39,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:01Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=329f1f8d-f0c6-4f20-b353-b68f220850c39
b7af4cc2-27a5-4ff2-996b-40093db630c4,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:02Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=b7af4cc2-27a5-4ff2-996b-40093db630c4
6d593711-50f0-4652-92fd-a062e265d558,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:03Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=6d593711-50f0-4652-92fd-a062e265d558
fdba2f31-74c6-48df-9808-56f041059f12,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:04Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=fdba2f31-74c6-48df-9808-56f041059f12
beb95a7b-a3b6-448b-b6a7-e8ff212eea73,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:04Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=beb95a7b-a3b6-448b-b6a7-e8ff212eea73
b3b9361e-1748-4062-8a22-0366a9597e60,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:05Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=b3b9361e-1748-4062-8a22-0366a9597e60
f6d056853-1604-42fe-84d0-8b23b076823e7,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:06Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=f6d056853-1604-42fe-84d0-8b23b076823e7
3121e5ba-ed0b-4a33-801e-ed3bafc698f2,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:06Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=3121e5ba-ed0b-4a33-801e-ed3bafc698f2
359ddda4-92ba-4892-9408-6c26221ed53d,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:07Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=359ddda4-92ba-4892-9408-6c26221ed53d
f7cdf01d-0924-4ecf-99e4-968e05a63a04,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:08Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=f7cdf01d-0924-4ecf-99e4-968e05a63a04
1a71c75d-be5c-4419-b9b5-f4c55523f7ec,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:09Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=1a71c75d-be5c-4419-b9b5-f4c55523f7ec
6c0e07cf-e98c-40b3-a662-25898ac8,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:09Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=6c0e07cf-e98c-40b3-a662-25898ac8
45b113e3-7994-493f-b443-ca5f1a1cb1e8,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:10Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=45b113e3-7994-493f-b443-ca5f1a1cb1e8
5c12eb76-2a42-4e66-bef2-d46a32f70b54,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:11Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=5c12eb76-2a42-4e66-bef2-d46a32f70b54
3b75d068-bdae-4834-a814-0fb53ff4edb2,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:11Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=3b75d068-bdae-4834-a814-0fb53ff4edb2
6e761a75-01b0-4503-8e12-0ff9386ac5da,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:12Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=6e761a75-01b0-4503-8e12-0ff9386ac5da
616c3e56-16f8-40cc-bddd-b3b1d7e1e2a6,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:13Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=616c3e56-16f8-40cc-bddd-b3b1d7e1e2a6
0c333e7f-a476-42ba-a066-49f7d411b420,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:14Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=0c333e7f-a476-42ba-a066-49f7d411b420
080d0563-e414-4f0a-b781-6bb0de3b98af,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:14Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=080d0563-e414-4f0a-b781-6bb0de3b98af
79265efa-c275-4ac6-8317-e268cbd734ef,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:15Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=79265efa-c275-4ac6-8317-e268cbd734ef
62e26ff4-80ac-40d5-a4e0-fe6044a553090,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:16Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=62e26ff4-80ac-40d5-a4e0-fe6044a553090
58b206e8-dbef-4273-bac3-eda247352ac,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:17Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=58b206e8-dbef-4273-bac3-eda247352ac
b0ec5f1f-d797-4ead-8ce1-49e17eb62a37,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:17Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=b0ec5f1f-d797-4ead-8ce1-49e17eb62a37
e798928d7-9f42-439b-b831-2edf71a3a876,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:18Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=e798928d7-9f42-439b-b831-2edf71a3a876
7ddaf9c8-4739-4892-bf85-598868ae9e7,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:19Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=7ddaf9c8-4739-4892-bf85-598868ae9e7
a24c8b8d-39c0-4c5f-9ccc-a7b05ad05794,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:19Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=a24c8b8d-39c0-4c5f-9ccc-a7b05ad05794
ac79f7b9-9c0c-4273-9f89-1b579148e6f6,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:20Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=ac79f7b9-9c0c-4273-9f89-1b579148e6f6
eb887d63-e6bd-4191-8b9c-d089eaac6bf8,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:21Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=eb887d63-e6bd-4191-8b9c-d089eaac6bf8
c675e9fd-280d-44d2-bcde-ad4281e0673a,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:22Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=c675e9fd-280d-44d2-bcde-ad4281e0673a
d921b368-6cc7-4fe2-b2ba-647eb84b897e,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:22Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=d921b368-6cc7-4fe2-b2ba-647eb84b897e
b569d40d-7eb7-4973-b87c-62ff7810de3f,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:23Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=b569d40d-7eb7-4973-b87c-62ff7810de3f
d25a8472-8636-483e-b699-a440472c3e,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:24Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=d25a8472-8636-483e-b699-a440472c3e
036c9060-cead-443e-ae64-0ea307ee2f0d,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:24Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=036c9060-cead-443e-ae64-0ea307ee2f0d
832c77d4-1b90-44a3-8ab4-f5b6175c1b68,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:25Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=832c77d4-1b90-44a3-8ab4-f5b6175c1b68
1bf47e2e-740c-4098-b085-4292ee2c8754,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:26Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=1bf47e2e-740c-4098-b085-4292ee2c8754
339861a6-d60f-4c8e-92cf-434c0386bc86,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:27Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=339861a6-d60f-4c8e-92cf-434c0386bc86
cd469f12-4031-47d8-a7cc-298bd9e3f77c,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:27Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=cd469f12-4031-47d8-a7cc-298bd9e3f77c
b859e1e8-d7bb-4a4e-9c7f-65eaf1e6721e,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:28Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=b859e1e8-d7bb-4a4e-9c7f-65eaf1e6721e
79391d3e-d74c-40a8-bd00-f0673ce088287,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:29Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=79391d3e-d74c-40a8-bd00-f0673ce088287
a858081-7e9c-4ac9-aad8-77113f58a,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:29Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=a858081-7e9c-4ac9-aad8-77113f58a
37bdd8e3-c537-4432-a8fd-9e264f73be34,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:30Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=37bdd8e3-c537-4432-a8fd-9e264f73be34
d0a1ffbf-5c77-4ace-9f86-4f3834b95c70,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:31Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=d0a1ffbf-5c77-4ace-9f86-4f3834b95c70
02e72759-3c23-4ecd-a012-a44e31e939d6,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:32Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=02e72759-3c23-4ecd-a012-a44e31e939d6
df5d250a-06b4-4c10-8c7b-d58a8a6476e5,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:32Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=df5d250a-06b4-4c10-8c7b-d58a8a6476e5
21514ccd-3c85-4d6b-a0e6-a3d0ddc18b0c,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:33Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=21514ccd-3c85-4d6b-a0e6-a3d0ddc18b0c
e1338be9-1d21-4a4d-b400-ab056b0e8bfe,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:34Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=e1338be9-1d21-4a4d-b400-ab056b0e8bfe
824ca872-5c81-45e6-b75a-655e8bab3177,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:35Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=824ca872-5c81-45e6-b75a-655e8bab3177
5167c43c-ac7b-4c80-bb15-2c7edc558e92,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:35Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=5167c43c-ac7b-4c80-bb15-2c7edc558e92
316a1d22-41da-4ece-ab1a-3d494b821bb7,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:36Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=316a1d22-41da-4ece-ab1a-3d494b821bb7
40e52ee0-18f2-4ee7-9c0f-db20387c53ad,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:37Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=40e52ee0-18f2-4ee7-9c0f-db20387c53ad
899f3989-9030-4f99-a4f1-f516127c5424d,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:38Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=899f3989-9030-4f99-a4f1-f516127c5424d
d729e887-029d-497c-af52-15fdb6318ba8,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:38Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=d729e887-029d-497c-af52-15fdb6318ba8
601499d9-6f35-41b9-996d-d7a1e6783af0,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:39Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=601499d9-6f35-41b9-996d-d7a1e6783af0
eaba5d57-86c6-43a3-9ad5-1e10724ba4,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:40Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=eaba5d57-86c6-43a3-9ad5-1e10724ba4
679cd165-2206-441d-951c-7072b3f99c42,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:41Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=679cd165-2206-441d-951c-7072b3f99c42
28e40d03-e03b-480e-91e6-9e34be40538a,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:41Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=28e40d03-e03b-480e-91e6-9e34be40538a
c603ec0f-d463-4d72-9d19-25f515a7a499,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:42Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=c603ec0f-d463-4d72-9d19-25f515a7a499
a70020b-1dd1-4e62-a4c3-7b846ea822b6,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:43Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=a70020b-1dd1-4e62-a4c3-7b846ea822b6
3a0087ae-e3e2-477d-a1b2-556357e2167,EVENT,READ,s3.amazonaws.com,GetBucketAcl,2020-10-07T18:31:43Z,us-west-2,193.29.252.218,[Boto3/1.15.13 Python/3.8.5 Darwin/19.6.0 Botocore/1.18.13 Resource],FAILURE,flaws_cloudtrail19.json#eventID=3a0087ae-e3e2-477d-a1b2-556357e2167
